Text,Line
ud lugal-aya₂-ŋu₁₀ saŋŋa {d}iškur-ke₄ nam-ensi₂ adab{ki}\gen\abs in-ak-a\l1 ur-{d}immaₓ(|LAGAB×SIG₇.ME|) ama-tud kalag-ga {d}dam-gal-nun-na-ka-ke₄ arad₂ kalag-ga {d}immaₓ(|LAGAB×SIG₇.ME|)-ke₄ šabalbal-la kalag-ga lugal-niŋ₂-baragₓ(BAD)-dug₃ ilduₓ(|IGI.NAGAR|)-ke₄ ud ur-{d}immaₓ(|LAGAB×SIG₇.ME|)\abs {d}dam-gal-nun-na-ke₄ šag₄-ga-ne₂\n5edat ba-an-pad₃-da e₂-ŋu₁₀\abs du₃-ma in-na-dug₄-ga ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ke₄ {d}dam-gal-nun-na-ra inim šag₄-ga-na\gen\abs in-na-dug₄-ga in-na-ŋen-na\v14sg3\l1 ud-ba ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ke₄ uš-bi 6(diš) kuš₃ 1(diš) zapah\abs ki-ta im-ta-e₃ nu-eš₃ sagi arad₂ geme₂\abs e₂-e\n5edat ba-šum₂ {d}dam-gal-nun-na-ke₄ bar-bi-a ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ra\n5ral2 nam dug₃\abs mu-ni-in-tar nam-til₃ ama-na nam-til₃ dam dumu-na nam-til₃ šeš-a-ne-ne\abs al\abs im-ma-na-dug₄ {d}dam-gal-nun-na\abs ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ra mu-na-gub\v14sg3s,šag₄-ga-ne₂\n5edat ba-an-pad₃-da
ud lugal-aya₂-ŋu₁₀ saŋŋa {d}iškur-ke₄ nam-ensi₂ adab{ki}\gen\abs in-ak-a\l1 ur-{d}immaₓ(|LAGAB×SIG₇.ME|) ama-tud kalag-ga {d}dam-gal-nun-na-ka-ke₄ arad₂ kalag-ga {d}immaₓ(|LAGAB×SIG₇.ME|)-ke₄ šabalbal-la kalag-ga lugal-niŋ₂-baragₓ(BAD)-dug₃ ilduₓ(|IGI.NAGAR|)-ke₄ ud ur-{d}immaₓ(|LAGAB×SIG₇.ME|)\abs {d}dam-gal-nun-na-ke₄ šag₄-ga-ne₂\n5edat ba-an-pad₃-da e₂-ŋu₁₀\abs du₃-ma in-na-dug₄-ga ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ke₄ {d}dam-gal-nun-na-ra inim šag₄-ga-na\gen\abs in-na-dug₄-ga in-na-ŋen-na\v14sg3\l1 ud-ba ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ke₄ uš-bi 6(diš) kuš₃ 1(diš) zapah\abs ki-ta im-ta-e₃ nu-eš₃ sagi arad₂ geme₂\abs e₂-e\n5edat ba-šum₂ {d}dam-gal-nun-na-ke₄ bar-bi-a ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ra\n5ral2 nam dug₃\abs mu-ni-in-tar nam-til₃ ama-na nam-til₃ dam dumu-na nam-til₃ šeš-a-ne-ne\abs al\abs im-ma-na-dug₄ {d}dam-gal-nun-na\abs ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ra mu-na-gub\v14sg3s,e₂-ŋu₁₀\abs du₃-ma
ud lugal-aya₂-ŋu₁₀ saŋŋa {d}iškur-ke₄ nam-ensi₂ adab{ki}\gen\abs in-ak-a\l1 ur-{d}immaₓ(|LAGAB×SIG₇.ME|) ama-tud kalag-ga {d}dam-gal-nun-na-ka-ke₄ arad₂ kalag-ga {d}immaₓ(|LAGAB×SIG₇.ME|)-ke₄ šabalbal-la kalag-ga lugal-niŋ₂-baragₓ(BAD)-dug₃ ilduₓ(|IGI.NAGAR|)-ke₄ ud ur-{d}immaₓ(|LAGAB×SIG₇.ME|)\abs {d}dam-gal-nun-na-ke₄ šag₄-ga-ne₂\n5edat ba-an-pad₃-da e₂-ŋu₁₀\abs du₃-ma in-na-dug₄-ga ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ke₄ {d}dam-gal-nun-na-ra inim šag₄-ga-na\gen\abs in-na-dug₄-ga in-na-ŋen-na\v14sg3\l1 ud-ba ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ke₄ uš-bi 6(diš) kuš₃ 1(diš) zapah\abs ki-ta im-ta-e₃ nu-eš₃ sagi arad₂ geme₂\abs e₂-e\n5edat ba-šum₂ {d}dam-gal-nun-na-ke₄ bar-bi-a ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ra\n5ral2 nam dug₃\abs mu-ni-in-tar nam-til₃ ama-na nam-til₃ dam dumu-na nam-til₃ šeš-a-ne-ne\abs al\abs im-ma-na-dug₄ {d}dam-gal-nun-na\abs ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ra mu-na-gub\v14sg3s,in-na-dug₄-ga
ud lugal-aya₂-ŋu₁₀ saŋŋa {d}iškur-ke₄ nam-ensi₂ adab{ki}\gen\abs in-ak-a\l1 ur-{d}immaₓ(|LAGAB×SIG₇.ME|) ama-tud kalag-ga {d}dam-gal-nun-na-ka-ke₄ arad₂ kalag-ga {d}immaₓ(|LAGAB×SIG₇.ME|)-ke₄ šabalbal-la kalag-ga lugal-niŋ₂-baragₓ(BAD)-dug₃ ilduₓ(|IGI.NAGAR|)-ke₄ ud ur-{d}immaₓ(|LAGAB×SIG₇.ME|)\abs {d}dam-gal-nun-na-ke₄ šag₄-ga-ne₂\n5edat ba-an-pad₃-da e₂-ŋu₁₀\abs du₃-ma in-na-dug₄-ga ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ke₄ {d}dam-gal-nun-na-ra inim šag₄-ga-na\gen\abs in-na-dug₄-ga in-na-ŋen-na\v14sg3\l1 ud-ba ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ke₄ uš-bi 6(diš) kuš₃ 1(diš) zapah\abs ki-ta im-ta-e₃ nu-eš₃ sagi arad₂ geme₂\abs e₂-e\n5edat ba-šum₂ {d}dam-gal-nun-na-ke₄ bar-bi-a ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ra\n5ral2 nam dug₃\abs mu-ni-in-tar nam-til₃ ama-na nam-til₃ dam dumu-na nam-til₃ šeš-a-ne-ne\abs al\abs im-ma-na-dug₄ {d}dam-gal-nun-na\abs ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ra mu-na-gub\v14sg3s,ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ke₄ {d}dam-gal-nun-na-ra
ud lugal-aya₂-ŋu₁₀ saŋŋa {d}iškur-ke₄ nam-ensi₂ adab{ki}\gen\abs in-ak-a\l1 ur-{d}immaₓ(|LAGAB×SIG₇.ME|) ama-tud kalag-ga {d}dam-gal-nun-na-ka-ke₄ arad₂ kalag-ga {d}immaₓ(|LAGAB×SIG₇.ME|)-ke₄ šabalbal-la kalag-ga lugal-niŋ₂-baragₓ(BAD)-dug₃ ilduₓ(|IGI.NAGAR|)-ke₄ ud ur-{d}immaₓ(|LAGAB×SIG₇.ME|)\abs {d}dam-gal-nun-na-ke₄ šag₄-ga-ne₂\n5edat ba-an-pad₃-da e₂-ŋu₁₀\abs du₃-ma in-na-dug₄-ga ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ke₄ {d}dam-gal-nun-na-ra inim šag₄-ga-na\gen\abs in-na-dug₄-ga in-na-ŋen-na\v14sg3\l1 ud-ba ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ke₄ uš-bi 6(diš) kuš₃ 1(diš) zapah\abs ki-ta im-ta-e₃ nu-eš₃ sagi arad₂ geme₂\abs e₂-e\n5edat ba-šum₂ {d}dam-gal-nun-na-ke₄ bar-bi-a ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ra\n5ral2 nam dug₃\abs mu-ni-in-tar nam-til₃ ama-na nam-til₃ dam dumu-na nam-til₃ šeš-a-ne-ne\abs al\abs im-ma-na-dug₄ {d}dam-gal-nun-na\abs ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ra mu-na-gub\v14sg3s,inim šag₄-ga-na\gen\abs in-na-dug₄-ga
ud lugal-aya₂-ŋu₁₀ saŋŋa {d}iškur-ke₄ nam-ensi₂ adab{ki}\gen\abs in-ak-a\l1 ur-{d}immaₓ(|LAGAB×SIG₇.ME|) ama-tud kalag-ga {d}dam-gal-nun-na-ka-ke₄ arad₂ kalag-ga {d}immaₓ(|LAGAB×SIG₇.ME|)-ke₄ šabalbal-la kalag-ga lugal-niŋ₂-baragₓ(BAD)-dug₃ ilduₓ(|IGI.NAGAR|)-ke₄ ud ur-{d}immaₓ(|LAGAB×SIG₇.ME|)\abs {d}dam-gal-nun-na-ke₄ šag₄-ga-ne₂\n5edat ba-an-pad₃-da e₂-ŋu₁₀\abs du₃-ma in-na-dug₄-ga ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ke₄ {d}dam-gal-nun-na-ra inim šag₄-ga-na\gen\abs in-na-dug₄-ga in-na-ŋen-na\v14sg3\l1 ud-ba ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ke₄ uš-bi 6(diš) kuš₃ 1(diš) zapah\abs ki-ta im-ta-e₃ nu-eš₃ sagi arad₂ geme₂\abs e₂-e\n5edat ba-šum₂ {d}dam-gal-nun-na-ke₄ bar-bi-a ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ra\n5ral2 nam dug₃\abs mu-ni-in-tar nam-til₃ ama-na nam-til₃ dam dumu-na nam-til₃ šeš-a-ne-ne\abs al\abs im-ma-na-dug₄ {d}dam-gal-nun-na\abs ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ra mu-na-gub\v14sg3s,in-na-ŋen-na\v14sg3\l1
ud lugal-aya₂-ŋu₁₀ saŋŋa {d}iškur-ke₄ nam-ensi₂ adab{ki}\gen\abs in-ak-a\l1 ur-{d}immaₓ(|LAGAB×SIG₇.ME|) ama-tud kalag-ga {d}dam-gal-nun-na-ka-ke₄ arad₂ kalag-ga {d}immaₓ(|LAGAB×SIG₇.ME|)-ke₄ šabalbal-la kalag-ga lugal-niŋ₂-baragₓ(BAD)-dug₃ ilduₓ(|IGI.NAGAR|)-ke₄ ud ur-{d}immaₓ(|LAGAB×SIG₇.ME|)\abs {d}dam-gal-nun-na-ke₄ šag₄-ga-ne₂\n5edat ba-an-pad₃-da e₂-ŋu₁₀\abs du₃-ma in-na-dug₄-ga ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ke₄ {d}dam-gal-nun-na-ra inim šag₄-ga-na\gen\abs in-na-dug₄-ga in-na-ŋen-na\v14sg3\l1 ud-ba ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ke₄ uš-bi 6(diš) kuš₃ 1(diš) zapah\abs ki-ta im-ta-e₃ nu-eš₃ sagi arad₂ geme₂\abs e₂-e\n5edat ba-šum₂ {d}dam-gal-nun-na-ke₄ bar-bi-a ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ra\n5ral2 nam dug₃\abs mu-ni-in-tar nam-til₃ ama-na nam-til₃ dam dumu-na nam-til₃ šeš-a-ne-ne\abs al\abs im-ma-na-dug₄ {d}dam-gal-nun-na\abs ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ra mu-na-gub\v14sg3s,ud-ba ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ke₄
ud lugal-aya₂-ŋu₁₀ saŋŋa {d}iškur-ke₄ nam-ensi₂ adab{ki}\gen\abs in-ak-a\l1 ur-{d}immaₓ(|LAGAB×SIG₇.ME|) ama-tud kalag-ga {d}dam-gal-nun-na-ka-ke₄ arad₂ kalag-ga {d}immaₓ(|LAGAB×SIG₇.ME|)-ke₄ šabalbal-la kalag-ga lugal-niŋ₂-baragₓ(BAD)-dug₃ ilduₓ(|IGI.NAGAR|)-ke₄ ud ur-{d}immaₓ(|LAGAB×SIG₇.ME|)\abs {d}dam-gal-nun-na-ke₄ šag₄-ga-ne₂\n5edat ba-an-pad₃-da e₂-ŋu₁₀\abs du₃-ma in-na-dug₄-ga ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ke₄ {d}dam-gal-nun-na-ra inim šag₄-ga-na\gen\abs in-na-dug₄-ga in-na-ŋen-na\v14sg3\l1 ud-ba ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ke₄ uš-bi 6(diš) kuš₃ 1(diš) zapah\abs ki-ta im-ta-e₃ nu-eš₃ sagi arad₂ geme₂\abs e₂-e\n5edat ba-šum₂ {d}dam-gal-nun-na-ke₄ bar-bi-a ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ra\n5ral2 nam dug₃\abs mu-ni-in-tar nam-til₃ ama-na nam-til₃ dam dumu-na nam-til₃ šeš-a-ne-ne\abs al\abs im-ma-na-dug₄ {d}dam-gal-nun-na\abs ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ra mu-na-gub\v14sg3s,uš-bi 6(diš) kuš₃ 1(diš) zapah\abs
ud lugal-aya₂-ŋu₁₀ saŋŋa {d}iškur-ke₄ nam-ensi₂ adab{ki}\gen\abs in-ak-a\l1 ur-{d}immaₓ(|LAGAB×SIG₇.ME|) ama-tud kalag-ga {d}dam-gal-nun-na-ka-ke₄ arad₂ kalag-ga {d}immaₓ(|LAGAB×SIG₇.ME|)-ke₄ šabalbal-la kalag-ga lugal-niŋ₂-baragₓ(BAD)-dug₃ ilduₓ(|IGI.NAGAR|)-ke₄ ud ur-{d}immaₓ(|LAGAB×SIG₇.ME|)\abs {d}dam-gal-nun-na-ke₄ šag₄-ga-ne₂\n5edat ba-an-pad₃-da e₂-ŋu₁₀\abs du₃-ma in-na-dug₄-ga ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ke₄ {d}dam-gal-nun-na-ra inim šag₄-ga-na\gen\abs in-na-dug₄-ga in-na-ŋen-na\v14sg3\l1 ud-ba ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ke₄ uš-bi 6(diš) kuš₃ 1(diš) zapah\abs ki-ta im-ta-e₃ nu-eš₃ sagi arad₂ geme₂\abs e₂-e\n5edat ba-šum₂ {d}dam-gal-nun-na-ke₄ bar-bi-a ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ra\n5ral2 nam dug₃\abs mu-ni-in-tar nam-til₃ ama-na nam-til₃ dam dumu-na nam-til₃ šeš-a-ne-ne\abs al\abs im-ma-na-dug₄ {d}dam-gal-nun-na\abs ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ra mu-na-gub\v14sg3s,ki-ta im-ta-e₃
ud lugal-aya₂-ŋu₁₀ saŋŋa {d}iškur-ke₄ nam-ensi₂ adab{ki}\gen\abs in-ak-a\l1 ur-{d}immaₓ(|LAGAB×SIG₇.ME|) ama-tud kalag-ga {d}dam-gal-nun-na-ka-ke₄ arad₂ kalag-ga {d}immaₓ(|LAGAB×SIG₇.ME|)-ke₄ šabalbal-la kalag-ga lugal-niŋ₂-baragₓ(BAD)-dug₃ ilduₓ(|IGI.NAGAR|)-ke₄ ud ur-{d}immaₓ(|LAGAB×SIG₇.ME|)\abs {d}dam-gal-nun-na-ke₄ šag₄-ga-ne₂\n5edat ba-an-pad₃-da e₂-ŋu₁₀\abs du₃-ma in-na-dug₄-ga ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ke₄ {d}dam-gal-nun-na-ra inim šag₄-ga-na\gen\abs in-na-dug₄-ga in-na-ŋen-na\v14sg3\l1 ud-ba ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ke₄ uš-bi 6(diš) kuš₃ 1(diš) zapah\abs ki-ta im-ta-e₃ nu-eš₃ sagi arad₂ geme₂\abs e₂-e\n5edat ba-šum₂ {d}dam-gal-nun-na-ke₄ bar-bi-a ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ra\n5ral2 nam dug₃\abs mu-ni-in-tar nam-til₃ ama-na nam-til₃ dam dumu-na nam-til₃ šeš-a-ne-ne\abs al\abs im-ma-na-dug₄ {d}dam-gal-nun-na\abs ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ra mu-na-gub\v14sg3s,nu-eš₃
ud lugal-aya₂-ŋu₁₀ saŋŋa {d}iškur-ke₄ nam-ensi₂ adab{ki}\gen\abs in-ak-a\l1 ur-{d}immaₓ(|LAGAB×SIG₇.ME|) ama-tud kalag-ga {d}dam-gal-nun-na-ka-ke₄ arad₂ kalag-ga {d}immaₓ(|LAGAB×SIG₇.ME|)-ke₄ šabalbal-la kalag-ga lugal-niŋ₂-baragₓ(BAD)-dug₃ ilduₓ(|IGI.NAGAR|)-ke₄ ud ur-{d}immaₓ(|LAGAB×SIG₇.ME|)\abs {d}dam-gal-nun-na-ke₄ šag₄-ga-ne₂\n5edat ba-an-pad₃-da e₂-ŋu₁₀\abs du₃-ma in-na-dug₄-ga ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ke₄ {d}dam-gal-nun-na-ra inim šag₄-ga-na\gen\abs in-na-dug₄-ga in-na-ŋen-na\v14sg3\l1 ud-ba ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ke₄ uš-bi 6(diš) kuš₃ 1(diš) zapah\abs ki-ta im-ta-e₃ nu-eš₃ sagi arad₂ geme₂\abs e₂-e\n5edat ba-šum₂ {d}dam-gal-nun-na-ke₄ bar-bi-a ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ra\n5ral2 nam dug₃\abs mu-ni-in-tar nam-til₃ ama-na nam-til₃ dam dumu-na nam-til₃ šeš-a-ne-ne\abs al\abs im-ma-na-dug₄ {d}dam-gal-nun-na\abs ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ra mu-na-gub\v14sg3s,sagi
ud lugal-aya₂-ŋu₁₀ saŋŋa {d}iškur-ke₄ nam-ensi₂ adab{ki}\gen\abs in-ak-a\l1 ur-{d}immaₓ(|LAGAB×SIG₇.ME|) ama-tud kalag-ga {d}dam-gal-nun-na-ka-ke₄ arad₂ kalag-ga {d}immaₓ(|LAGAB×SIG₇.ME|)-ke₄ šabalbal-la kalag-ga lugal-niŋ₂-baragₓ(BAD)-dug₃ ilduₓ(|IGI.NAGAR|)-ke₄ ud ur-{d}immaₓ(|LAGAB×SIG₇.ME|)\abs {d}dam-gal-nun-na-ke₄ šag₄-ga-ne₂\n5edat ba-an-pad₃-da e₂-ŋu₁₀\abs du₃-ma in-na-dug₄-ga ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ke₄ {d}dam-gal-nun-na-ra inim šag₄-ga-na\gen\abs in-na-dug₄-ga in-na-ŋen-na\v14sg3\l1 ud-ba ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ke₄ uš-bi 6(diš) kuš₃ 1(diš) zapah\abs ki-ta im-ta-e₃ nu-eš₃ sagi arad₂ geme₂\abs e₂-e\n5edat ba-šum₂ {d}dam-gal-nun-na-ke₄ bar-bi-a ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ra\n5ral2 nam dug₃\abs mu-ni-in-tar nam-til₃ ama-na nam-til₃ dam dumu-na nam-til₃ šeš-a-ne-ne\abs al\abs im-ma-na-dug₄ {d}dam-gal-nun-na\abs ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ra mu-na-gub\v14sg3s,arad₂ geme₂\abs e₂-e\n5edat ba-šum₂
ud lugal-aya₂-ŋu₁₀ saŋŋa {d}iškur-ke₄ nam-ensi₂ adab{ki}\gen\abs in-ak-a\l1 ur-{d}immaₓ(|LAGAB×SIG₇.ME|) ama-tud kalag-ga {d}dam-gal-nun-na-ka-ke₄ arad₂ kalag-ga {d}immaₓ(|LAGAB×SIG₇.ME|)-ke₄ šabalbal-la kalag-ga lugal-niŋ₂-baragₓ(BAD)-dug₃ ilduₓ(|IGI.NAGAR|)-ke₄ ud ur-{d}immaₓ(|LAGAB×SIG₇.ME|)\abs {d}dam-gal-nun-na-ke₄ šag₄-ga-ne₂\n5edat ba-an-pad₃-da e₂-ŋu₁₀\abs du₃-ma in-na-dug₄-ga ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ke₄ {d}dam-gal-nun-na-ra inim šag₄-ga-na\gen\abs in-na-dug₄-ga in-na-ŋen-na\v14sg3\l1 ud-ba ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ke₄ uš-bi 6(diš) kuš₃ 1(diš) zapah\abs ki-ta im-ta-e₃ nu-eš₃ sagi arad₂ geme₂\abs e₂-e\n5edat ba-šum₂ {d}dam-gal-nun-na-ke₄ bar-bi-a ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ra\n5ral2 nam dug₃\abs mu-ni-in-tar nam-til₃ ama-na nam-til₃ dam dumu-na nam-til₃ šeš-a-ne-ne\abs al\abs im-ma-na-dug₄ {d}dam-gal-nun-na\abs ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ra mu-na-gub\v14sg3s,{d}dam-gal-nun-na-ke₄
ud lugal-aya₂-ŋu₁₀ saŋŋa {d}iškur-ke₄ nam-ensi₂ adab{ki}\gen\abs in-ak-a\l1 ur-{d}immaₓ(|LAGAB×SIG₇.ME|) ama-tud kalag-ga {d}dam-gal-nun-na-ka-ke₄ arad₂ kalag-ga {d}immaₓ(|LAGAB×SIG₇.ME|)-ke₄ šabalbal-la kalag-ga lugal-niŋ₂-baragₓ(BAD)-dug₃ ilduₓ(|IGI.NAGAR|)-ke₄ ud ur-{d}immaₓ(|LAGAB×SIG₇.ME|)\abs {d}dam-gal-nun-na-ke₄ šag₄-ga-ne₂\n5edat ba-an-pad₃-da e₂-ŋu₁₀\abs du₃-ma in-na-dug₄-ga ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ke₄ {d}dam-gal-nun-na-ra inim šag₄-ga-na\gen\abs in-na-dug₄-ga in-na-ŋen-na\v14sg3\l1 ud-ba ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ke₄ uš-bi 6(diš) kuš₃ 1(diš) zapah\abs ki-ta im-ta-e₃ nu-eš₃ sagi arad₂ geme₂\abs e₂-e\n5edat ba-šum₂ {d}dam-gal-nun-na-ke₄ bar-bi-a ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ra\n5ral2 nam dug₃\abs mu-ni-in-tar nam-til₃ ama-na nam-til₃ dam dumu-na nam-til₃ šeš-a-ne-ne\abs al\abs im-ma-na-dug₄ {d}dam-gal-nun-na\abs ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ra mu-na-gub\v14sg3s,bar-bi-a
ud lugal-aya₂-ŋu₁₀ saŋŋa {d}iškur-ke₄ nam-ensi₂ adab{ki}\gen\abs in-ak-a\l1 ur-{d}immaₓ(|LAGAB×SIG₇.ME|) ama-tud kalag-ga {d}dam-gal-nun-na-ka-ke₄ arad₂ kalag-ga {d}immaₓ(|LAGAB×SIG₇.ME|)-ke₄ šabalbal-la kalag-ga lugal-niŋ₂-baragₓ(BAD)-dug₃ ilduₓ(|IGI.NAGAR|)-ke₄ ud ur-{d}immaₓ(|LAGAB×SIG₇.ME|)\abs {d}dam-gal-nun-na-ke₄ šag₄-ga-ne₂\n5edat ba-an-pad₃-da e₂-ŋu₁₀\abs du₃-ma in-na-dug₄-ga ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ke₄ {d}dam-gal-nun-na-ra inim šag₄-ga-na\gen\abs in-na-dug₄-ga in-na-ŋen-na\v14sg3\l1 ud-ba ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ke₄ uš-bi 6(diš) kuš₃ 1(diš) zapah\abs ki-ta im-ta-e₃ nu-eš₃ sagi arad₂ geme₂\abs e₂-e\n5edat ba-šum₂ {d}dam-gal-nun-na-ke₄ bar-bi-a ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ra\n5ral2 nam dug₃\abs mu-ni-in-tar nam-til₃ ama-na nam-til₃ dam dumu-na nam-til₃ šeš-a-ne-ne\abs al\abs im-ma-na-dug₄ {d}dam-gal-nun-na\abs ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ra mu-na-gub\v14sg3s,ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ra\n5ral2
ud lugal-aya₂-ŋu₁₀ saŋŋa {d}iškur-ke₄ nam-ensi₂ adab{ki}\gen\abs in-ak-a\l1 ur-{d}immaₓ(|LAGAB×SIG₇.ME|) ama-tud kalag-ga {d}dam-gal-nun-na-ka-ke₄ arad₂ kalag-ga {d}immaₓ(|LAGAB×SIG₇.ME|)-ke₄ šabalbal-la kalag-ga lugal-niŋ₂-baragₓ(BAD)-dug₃ ilduₓ(|IGI.NAGAR|)-ke₄ ud ur-{d}immaₓ(|LAGAB×SIG₇.ME|)\abs {d}dam-gal-nun-na-ke₄ šag₄-ga-ne₂\n5edat ba-an-pad₃-da e₂-ŋu₁₀\abs du₃-ma in-na-dug₄-ga ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ke₄ {d}dam-gal-nun-na-ra inim šag₄-ga-na\gen\abs in-na-dug₄-ga in-na-ŋen-na\v14sg3\l1 ud-ba ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ke₄ uš-bi 6(diš) kuš₃ 1(diš) zapah\abs ki-ta im-ta-e₃ nu-eš₃ sagi arad₂ geme₂\abs e₂-e\n5edat ba-šum₂ {d}dam-gal-nun-na-ke₄ bar-bi-a ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ra\n5ral2 nam dug₃\abs mu-ni-in-tar nam-til₃ ama-na nam-til₃ dam dumu-na nam-til₃ šeš-a-ne-ne\abs al\abs im-ma-na-dug₄ {d}dam-gal-nun-na\abs ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ra mu-na-gub\v14sg3s,nam dug₃\abs mu-ni-in-tar
ud lugal-aya₂-ŋu₁₀ saŋŋa {d}iškur-ke₄ nam-ensi₂ adab{ki}\gen\abs in-ak-a\l1 ur-{d}immaₓ(|LAGAB×SIG₇.ME|) ama-tud kalag-ga {d}dam-gal-nun-na-ka-ke₄ arad₂ kalag-ga {d}immaₓ(|LAGAB×SIG₇.ME|)-ke₄ šabalbal-la kalag-ga lugal-niŋ₂-baragₓ(BAD)-dug₃ ilduₓ(|IGI.NAGAR|)-ke₄ ud ur-{d}immaₓ(|LAGAB×SIG₇.ME|)\abs {d}dam-gal-nun-na-ke₄ šag₄-ga-ne₂\n5edat ba-an-pad₃-da e₂-ŋu₁₀\abs du₃-ma in-na-dug₄-ga ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ke₄ {d}dam-gal-nun-na-ra inim šag₄-ga-na\gen\abs in-na-dug₄-ga in-na-ŋen-na\v14sg3\l1 ud-ba ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ke₄ uš-bi 6(diš) kuš₃ 1(diš) zapah\abs ki-ta im-ta-e₃ nu-eš₃ sagi arad₂ geme₂\abs e₂-e\n5edat ba-šum₂ {d}dam-gal-nun-na-ke₄ bar-bi-a ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ra\n5ral2 nam dug₃\abs mu-ni-in-tar nam-til₃ ama-na nam-til₃ dam dumu-na nam-til₃ šeš-a-ne-ne\abs al\abs im-ma-na-dug₄ {d}dam-gal-nun-na\abs ur-{d}immaₓ(|LAGAB×SIG₇.ME|)-ra mu-na-gub\v14sg3s,nam-til₃ ama-na
