Text,Line
{d}nanše e₂-engur-ra\gen\dat en-mete-na ensi₂ lagaš{ki}\gen šag₄\l3 pad₃-da {d}nanše\gen ensi₂-gal {d}nin-ŋir₂-su-ka dumu en-an-na-tum₂ ensi₂ lagaš{ki}-ka-ke₄ {d}nanše\dat e₂-engur-ra gana₂ zu₂-lum-ma\gen\abs mu-na-du₃ kug-sig₁₇ kug-babbar₂-ra\l1 šu\abs mu-na-ni-tag mu-ni-tum₂ KIB@g\abs mu-na-dug₄,ensi₂
{d}nanše e₂-engur-ra\gen\dat en-mete-na ensi₂ lagaš{ki}\gen šag₄\l3 pad₃-da {d}nanše\gen ensi₂-gal {d}nin-ŋir₂-su-ka dumu en-an-na-tum₂ ensi₂ lagaš{ki}-ka-ke₄ {d}nanše\dat e₂-engur-ra gana₂ zu₂-lum-ma\gen\abs mu-na-du₃ kug-sig₁₇ kug-babbar₂-ra\l1 šu\abs mu-na-ni-tag mu-ni-tum₂ KIB@g\abs mu-na-dug₄,lagaš{ki}-ka-ke₄
{d}nanše e₂-engur-ra\gen\dat en-mete-na ensi₂ lagaš{ki}\gen šag₄\l3 pad₃-da {d}nanše\gen ensi₂-gal {d}nin-ŋir₂-su-ka dumu en-an-na-tum₂ ensi₂ lagaš{ki}-ka-ke₄ {d}nanše\dat e₂-engur-ra gana₂ zu₂-lum-ma\gen\abs mu-na-du₃ kug-sig₁₇ kug-babbar₂-ra\l1 šu\abs mu-na-ni-tag mu-ni-tum₂ KIB@g\abs mu-na-dug₄,{d}nanše\dat
{d}nanše e₂-engur-ra\gen\dat en-mete-na ensi₂ lagaš{ki}\gen šag₄\l3 pad₃-da {d}nanše\gen ensi₂-gal {d}nin-ŋir₂-su-ka dumu en-an-na-tum₂ ensi₂ lagaš{ki}-ka-ke₄ {d}nanše\dat e₂-engur-ra gana₂ zu₂-lum-ma\gen\abs mu-na-du₃ kug-sig₁₇ kug-babbar₂-ra\l1 šu\abs mu-na-ni-tag mu-ni-tum₂ KIB@g\abs mu-na-dug₄,e₂-engur-ra
{d}nanše e₂-engur-ra\gen\dat en-mete-na ensi₂ lagaš{ki}\gen šag₄\l3 pad₃-da {d}nanše\gen ensi₂-gal {d}nin-ŋir₂-su-ka dumu en-an-na-tum₂ ensi₂ lagaš{ki}-ka-ke₄ {d}nanše\dat e₂-engur-ra gana₂ zu₂-lum-ma\gen\abs mu-na-du₃ kug-sig₁₇ kug-babbar₂-ra\l1 šu\abs mu-na-ni-tag mu-ni-tum₂ KIB@g\abs mu-na-dug₄,gana₂ zu₂-lum-ma\gen\abs
{d}nanše e₂-engur-ra\gen\dat en-mete-na ensi₂ lagaš{ki}\gen šag₄\l3 pad₃-da {d}nanše\gen ensi₂-gal {d}nin-ŋir₂-su-ka dumu en-an-na-tum₂ ensi₂ lagaš{ki}-ka-ke₄ {d}nanše\dat e₂-engur-ra gana₂ zu₂-lum-ma\gen\abs mu-na-du₃ kug-sig₁₇ kug-babbar₂-ra\l1 šu\abs mu-na-ni-tag mu-ni-tum₂ KIB@g\abs mu-na-dug₄,mu-na-du₃
{d}nanše e₂-engur-ra\gen\dat en-mete-na ensi₂ lagaš{ki}\gen šag₄\l3 pad₃-da {d}nanše\gen ensi₂-gal {d}nin-ŋir₂-su-ka dumu en-an-na-tum₂ ensi₂ lagaš{ki}-ka-ke₄ {d}nanše\dat e₂-engur-ra gana₂ zu₂-lum-ma\gen\abs mu-na-du₃ kug-sig₁₇ kug-babbar₂-ra\l1 šu\abs mu-na-ni-tag mu-ni-tum₂ KIB@g\abs mu-na-dug₄,kug-sig₁₇ kug-babbar₂-ra\l1
{d}nanše e₂-engur-ra\gen\dat en-mete-na ensi₂ lagaš{ki}\gen šag₄\l3 pad₃-da {d}nanše\gen ensi₂-gal {d}nin-ŋir₂-su-ka dumu en-an-na-tum₂ ensi₂ lagaš{ki}-ka-ke₄ {d}nanše\dat e₂-engur-ra gana₂ zu₂-lum-ma\gen\abs mu-na-du₃ kug-sig₁₇ kug-babbar₂-ra\l1 šu\abs mu-na-ni-tag mu-ni-tum₂ KIB@g\abs mu-na-dug₄,šu\abs mu-na-ni-tag
{d}nanše e₂-engur-ra\gen\dat en-mete-na ensi₂ lagaš{ki}\gen šag₄\l3 pad₃-da {d}nanše\gen ensi₂-gal {d}nin-ŋir₂-su-ka dumu en-an-na-tum₂ ensi₂ lagaš{ki}-ka-ke₄ {d}nanše\dat e₂-engur-ra gana₂ zu₂-lum-ma\gen\abs mu-na-du₃ kug-sig₁₇ kug-babbar₂-ra\l1 šu\abs mu-na-ni-tag mu-ni-tum₂ KIB@g\abs mu-na-dug₄,mu-ni-tum₂
{d}nanše e₂-engur-ra\gen\dat en-mete-na ensi₂ lagaš{ki}\gen šag₄\l3 pad₃-da {d}nanše\gen ensi₂-gal {d}nin-ŋir₂-su-ka dumu en-an-na-tum₂ ensi₂ lagaš{ki}-ka-ke₄ {d}nanše\dat e₂-engur-ra gana₂ zu₂-lum-ma\gen\abs mu-na-du₃ kug-sig₁₇ kug-babbar₂-ra\l1 šu\abs mu-na-ni-tag mu-ni-tum₂ KIB@g\abs mu-na-dug₄,KIB@g\abs mu-na-dug₄
