Text,Line
{d}nin-ŋir₂-su₂ ur-saŋ {d}en-lilₓ(E₂)-ra\gen\dat en-mete-na ensi₂ lagaš{ki}-ke₄ dumu en-an-na-tum₂ ensi₂ lagaš{ki}-ka-ke₄ e₂ gal an-ta-sur-ra\gen\abs {d}nin-ŋir₂-su₂-ra mu-na-du₃ kug-sig₁₇ kug-babbar₂-ra\l1 šu\abs mu-na-ni-tag kiri₆ e₂-šag₄-ga\gen\abs mu-na-du₃ pu₂ šeg₁₂ alurₓ(BAHAR₂)-ra\gen\abs mu-na-ni-sig₉-sig₉ ud-ba arad₂-ra-ni du-du saŋŋa {d}nin-ŋir₂-su₂-ka-ke₄ bad₃ da sala₄\gen gu₂-eden-na-ka\gen\abs mu-du₃ e₂\abs igi\abs il₂ eden-na\gen\abs mu\term mu-na-še₂₁ bad₃ kar ma₂-addirₓ(|PAD.DUG.GIŠ.SI|) ŋir₂-su₂{ki}-ka\abs mu-du₃ en\abs zi-šag₄-ŋal₂\abs mu\term mu-na-še₂₁ diŋir-ra-ni {d}šul-|MUŠ×PA|\erg nam-til₃-la-ni-še₃ {d}nin-ŋir₂-su₂-ra e₂-ninnu-a giri₁₇\l3 šu\abs he₂-na-še₃-ŋal₂,gu₂-eden-na-ka\gen\abs
{d}nin-ŋir₂-su₂ ur-saŋ {d}en-lilₓ(E₂)-ra\gen\dat en-mete-na ensi₂ lagaš{ki}-ke₄ dumu en-an-na-tum₂ ensi₂ lagaš{ki}-ka-ke₄ e₂ gal an-ta-sur-ra\gen\abs {d}nin-ŋir₂-su₂-ra mu-na-du₃ kug-sig₁₇ kug-babbar₂-ra\l1 šu\abs mu-na-ni-tag kiri₆ e₂-šag₄-ga\gen\abs mu-na-du₃ pu₂ šeg₁₂ alurₓ(BAHAR₂)-ra\gen\abs mu-na-ni-sig₉-sig₉ ud-ba arad₂-ra-ni du-du saŋŋa {d}nin-ŋir₂-su₂-ka-ke₄ bad₃ da sala₄\gen gu₂-eden-na-ka\gen\abs mu-du₃ e₂\abs igi\abs il₂ eden-na\gen\abs mu\term mu-na-še₂₁ bad₃ kar ma₂-addirₓ(|PAD.DUG.GIŠ.SI|) ŋir₂-su₂{ki}-ka\abs mu-du₃ en\abs zi-šag₄-ŋal₂\abs mu\term mu-na-še₂₁ diŋir-ra-ni {d}šul-|MUŠ×PA|\erg nam-til₃-la-ni-še₃ {d}nin-ŋir₂-su₂-ra e₂-ninnu-a giri₁₇\l3 šu\abs he₂-na-še₃-ŋal₂,mu-du₃
{d}nin-ŋir₂-su₂ ur-saŋ {d}en-lilₓ(E₂)-ra\gen\dat en-mete-na ensi₂ lagaš{ki}-ke₄ dumu en-an-na-tum₂ ensi₂ lagaš{ki}-ka-ke₄ e₂ gal an-ta-sur-ra\gen\abs {d}nin-ŋir₂-su₂-ra mu-na-du₃ kug-sig₁₇ kug-babbar₂-ra\l1 šu\abs mu-na-ni-tag kiri₆ e₂-šag₄-ga\gen\abs mu-na-du₃ pu₂ šeg₁₂ alurₓ(BAHAR₂)-ra\gen\abs mu-na-ni-sig₉-sig₉ ud-ba arad₂-ra-ni du-du saŋŋa {d}nin-ŋir₂-su₂-ka-ke₄ bad₃ da sala₄\gen gu₂-eden-na-ka\gen\abs mu-du₃ e₂\abs igi\abs il₂ eden-na\gen\abs mu\term mu-na-še₂₁ bad₃ kar ma₂-addirₓ(|PAD.DUG.GIŠ.SI|) ŋir₂-su₂{ki}-ka\abs mu-du₃ en\abs zi-šag₄-ŋal₂\abs mu\term mu-na-še₂₁ diŋir-ra-ni {d}šul-|MUŠ×PA|\erg nam-til₃-la-ni-še₃ {d}nin-ŋir₂-su₂-ra e₂-ninnu-a giri₁₇\l3 šu\abs he₂-na-še₃-ŋal₂,e₂\abs igi\abs il₂ eden-na\gen\abs
{d}nin-ŋir₂-su₂ ur-saŋ {d}en-lilₓ(E₂)-ra\gen\dat en-mete-na ensi₂ lagaš{ki}-ke₄ dumu en-an-na-tum₂ ensi₂ lagaš{ki}-ka-ke₄ e₂ gal an-ta-sur-ra\gen\abs {d}nin-ŋir₂-su₂-ra mu-na-du₃ kug-sig₁₇ kug-babbar₂-ra\l1 šu\abs mu-na-ni-tag kiri₆ e₂-šag₄-ga\gen\abs mu-na-du₃ pu₂ šeg₁₂ alurₓ(BAHAR₂)-ra\gen\abs mu-na-ni-sig₉-sig₉ ud-ba arad₂-ra-ni du-du saŋŋa {d}nin-ŋir₂-su₂-ka-ke₄ bad₃ da sala₄\gen gu₂-eden-na-ka\gen\abs mu-du₃ e₂\abs igi\abs il₂ eden-na\gen\abs mu\term mu-na-še₂₁ bad₃ kar ma₂-addirₓ(|PAD.DUG.GIŠ.SI|) ŋir₂-su₂{ki}-ka\abs mu-du₃ en\abs zi-šag₄-ŋal₂\abs mu\term mu-na-še₂₁ diŋir-ra-ni {d}šul-|MUŠ×PA|\erg nam-til₃-la-ni-še₃ {d}nin-ŋir₂-su₂-ra e₂-ninnu-a giri₁₇\l3 šu\abs he₂-na-še₃-ŋal₂,mu\term mu-na-še₂₁
{d}nin-ŋir₂-su₂ ur-saŋ {d}en-lilₓ(E₂)-ra\gen\dat en-mete-na ensi₂ lagaš{ki}-ke₄ dumu en-an-na-tum₂ ensi₂ lagaš{ki}-ka-ke₄ e₂ gal an-ta-sur-ra\gen\abs {d}nin-ŋir₂-su₂-ra mu-na-du₃ kug-sig₁₇ kug-babbar₂-ra\l1 šu\abs mu-na-ni-tag kiri₆ e₂-šag₄-ga\gen\abs mu-na-du₃ pu₂ šeg₁₂ alurₓ(BAHAR₂)-ra\gen\abs mu-na-ni-sig₉-sig₉ ud-ba arad₂-ra-ni du-du saŋŋa {d}nin-ŋir₂-su₂-ka-ke₄ bad₃ da sala₄\gen gu₂-eden-na-ka\gen\abs mu-du₃ e₂\abs igi\abs il₂ eden-na\gen\abs mu\term mu-na-še₂₁ bad₃ kar ma₂-addirₓ(|PAD.DUG.GIŠ.SI|) ŋir₂-su₂{ki}-ka\abs mu-du₃ en\abs zi-šag₄-ŋal₂\abs mu\term mu-na-še₂₁ diŋir-ra-ni {d}šul-|MUŠ×PA|\erg nam-til₃-la-ni-še₃ {d}nin-ŋir₂-su₂-ra e₂-ninnu-a giri₁₇\l3 šu\abs he₂-na-še₃-ŋal₂,bad₃ kar ma₂-addirₓ(|PAD.DUG.GIŠ.SI|)
{d}nin-ŋir₂-su₂ ur-saŋ {d}en-lilₓ(E₂)-ra\gen\dat en-mete-na ensi₂ lagaš{ki}-ke₄ dumu en-an-na-tum₂ ensi₂ lagaš{ki}-ka-ke₄ e₂ gal an-ta-sur-ra\gen\abs {d}nin-ŋir₂-su₂-ra mu-na-du₃ kug-sig₁₇ kug-babbar₂-ra\l1 šu\abs mu-na-ni-tag kiri₆ e₂-šag₄-ga\gen\abs mu-na-du₃ pu₂ šeg₁₂ alurₓ(BAHAR₂)-ra\gen\abs mu-na-ni-sig₉-sig₉ ud-ba arad₂-ra-ni du-du saŋŋa {d}nin-ŋir₂-su₂-ka-ke₄ bad₃ da sala₄\gen gu₂-eden-na-ka\gen\abs mu-du₃ e₂\abs igi\abs il₂ eden-na\gen\abs mu\term mu-na-še₂₁ bad₃ kar ma₂-addirₓ(|PAD.DUG.GIŠ.SI|) ŋir₂-su₂{ki}-ka\abs mu-du₃ en\abs zi-šag₄-ŋal₂\abs mu\term mu-na-še₂₁ diŋir-ra-ni {d}šul-|MUŠ×PA|\erg nam-til₃-la-ni-še₃ {d}nin-ŋir₂-su₂-ra e₂-ninnu-a giri₁₇\l3 šu\abs he₂-na-še₃-ŋal₂,ŋir₂-su₂{ki}-ka\abs
{d}nin-ŋir₂-su₂ ur-saŋ {d}en-lilₓ(E₂)-ra\gen\dat en-mete-na ensi₂ lagaš{ki}-ke₄ dumu en-an-na-tum₂ ensi₂ lagaš{ki}-ka-ke₄ e₂ gal an-ta-sur-ra\gen\abs {d}nin-ŋir₂-su₂-ra mu-na-du₃ kug-sig₁₇ kug-babbar₂-ra\l1 šu\abs mu-na-ni-tag kiri₆ e₂-šag₄-ga\gen\abs mu-na-du₃ pu₂ šeg₁₂ alurₓ(BAHAR₂)-ra\gen\abs mu-na-ni-sig₉-sig₉ ud-ba arad₂-ra-ni du-du saŋŋa {d}nin-ŋir₂-su₂-ka-ke₄ bad₃ da sala₄\gen gu₂-eden-na-ka\gen\abs mu-du₃ e₂\abs igi\abs il₂ eden-na\gen\abs mu\term mu-na-še₂₁ bad₃ kar ma₂-addirₓ(|PAD.DUG.GIŠ.SI|) ŋir₂-su₂{ki}-ka\abs mu-du₃ en\abs zi-šag₄-ŋal₂\abs mu\term mu-na-še₂₁ diŋir-ra-ni {d}šul-|MUŠ×PA|\erg nam-til₃-la-ni-še₃ {d}nin-ŋir₂-su₂-ra e₂-ninnu-a giri₁₇\l3 šu\abs he₂-na-še₃-ŋal₂,mu-du₃
{d}nin-ŋir₂-su₂ ur-saŋ {d}en-lilₓ(E₂)-ra\gen\dat en-mete-na ensi₂ lagaš{ki}-ke₄ dumu en-an-na-tum₂ ensi₂ lagaš{ki}-ka-ke₄ e₂ gal an-ta-sur-ra\gen\abs {d}nin-ŋir₂-su₂-ra mu-na-du₃ kug-sig₁₇ kug-babbar₂-ra\l1 šu\abs mu-na-ni-tag kiri₆ e₂-šag₄-ga\gen\abs mu-na-du₃ pu₂ šeg₁₂ alurₓ(BAHAR₂)-ra\gen\abs mu-na-ni-sig₉-sig₉ ud-ba arad₂-ra-ni du-du saŋŋa {d}nin-ŋir₂-su₂-ka-ke₄ bad₃ da sala₄\gen gu₂-eden-na-ka\gen\abs mu-du₃ e₂\abs igi\abs il₂ eden-na\gen\abs mu\term mu-na-še₂₁ bad₃ kar ma₂-addirₓ(|PAD.DUG.GIŠ.SI|) ŋir₂-su₂{ki}-ka\abs mu-du₃ en\abs zi-šag₄-ŋal₂\abs mu\term mu-na-še₂₁ diŋir-ra-ni {d}šul-|MUŠ×PA|\erg nam-til₃-la-ni-še₃ {d}nin-ŋir₂-su₂-ra e₂-ninnu-a giri₁₇\l3 šu\abs he₂-na-še₃-ŋal₂,en\abs zi-šag₄-ŋal₂\abs
{d}nin-ŋir₂-su₂ ur-saŋ {d}en-lilₓ(E₂)-ra\gen\dat en-mete-na ensi₂ lagaš{ki}-ke₄ dumu en-an-na-tum₂ ensi₂ lagaš{ki}-ka-ke₄ e₂ gal an-ta-sur-ra\gen\abs {d}nin-ŋir₂-su₂-ra mu-na-du₃ kug-sig₁₇ kug-babbar₂-ra\l1 šu\abs mu-na-ni-tag kiri₆ e₂-šag₄-ga\gen\abs mu-na-du₃ pu₂ šeg₁₂ alurₓ(BAHAR₂)-ra\gen\abs mu-na-ni-sig₉-sig₉ ud-ba arad₂-ra-ni du-du saŋŋa {d}nin-ŋir₂-su₂-ka-ke₄ bad₃ da sala₄\gen gu₂-eden-na-ka\gen\abs mu-du₃ e₂\abs igi\abs il₂ eden-na\gen\abs mu\term mu-na-še₂₁ bad₃ kar ma₂-addirₓ(|PAD.DUG.GIŠ.SI|) ŋir₂-su₂{ki}-ka\abs mu-du₃ en\abs zi-šag₄-ŋal₂\abs mu\term mu-na-še₂₁ diŋir-ra-ni {d}šul-|MUŠ×PA|\erg nam-til₃-la-ni-še₃ {d}nin-ŋir₂-su₂-ra e₂-ninnu-a giri₁₇\l3 šu\abs he₂-na-še₃-ŋal₂,mu\term mu-na-še₂₁
{d}nin-ŋir₂-su₂ ur-saŋ {d}en-lilₓ(E₂)-ra\gen\dat en-mete-na ensi₂ lagaš{ki}-ke₄ dumu en-an-na-tum₂ ensi₂ lagaš{ki}-ka-ke₄ e₂ gal an-ta-sur-ra\gen\abs {d}nin-ŋir₂-su₂-ra mu-na-du₃ kug-sig₁₇ kug-babbar₂-ra\l1 šu\abs mu-na-ni-tag kiri₆ e₂-šag₄-ga\gen\abs mu-na-du₃ pu₂ šeg₁₂ alurₓ(BAHAR₂)-ra\gen\abs mu-na-ni-sig₉-sig₉ ud-ba arad₂-ra-ni du-du saŋŋa {d}nin-ŋir₂-su₂-ka-ke₄ bad₃ da sala₄\gen gu₂-eden-na-ka\gen\abs mu-du₃ e₂\abs igi\abs il₂ eden-na\gen\abs mu\term mu-na-še₂₁ bad₃ kar ma₂-addirₓ(|PAD.DUG.GIŠ.SI|) ŋir₂-su₂{ki}-ka\abs mu-du₃ en\abs zi-šag₄-ŋal₂\abs mu\term mu-na-še₂₁ diŋir-ra-ni {d}šul-|MUŠ×PA|\erg nam-til₃-la-ni-še₃ {d}nin-ŋir₂-su₂-ra e₂-ninnu-a giri₁₇\l3 šu\abs he₂-na-še₃-ŋal₂,diŋir-ra-ni
{d}nin-ŋir₂-su₂ ur-saŋ {d}en-lilₓ(E₂)-ra\gen\dat en-mete-na ensi₂ lagaš{ki}-ke₄ dumu en-an-na-tum₂ ensi₂ lagaš{ki}-ka-ke₄ e₂ gal an-ta-sur-ra\gen\abs {d}nin-ŋir₂-su₂-ra mu-na-du₃ kug-sig₁₇ kug-babbar₂-ra\l1 šu\abs mu-na-ni-tag kiri₆ e₂-šag₄-ga\gen\abs mu-na-du₃ pu₂ šeg₁₂ alurₓ(BAHAR₂)-ra\gen\abs mu-na-ni-sig₉-sig₉ ud-ba arad₂-ra-ni du-du saŋŋa {d}nin-ŋir₂-su₂-ka-ke₄ bad₃ da sala₄\gen gu₂-eden-na-ka\gen\abs mu-du₃ e₂\abs igi\abs il₂ eden-na\gen\abs mu\term mu-na-še₂₁ bad₃ kar ma₂-addirₓ(|PAD.DUG.GIŠ.SI|) ŋir₂-su₂{ki}-ka\abs mu-du₃ en\abs zi-šag₄-ŋal₂\abs mu\term mu-na-še₂₁ diŋir-ra-ni {d}šul-|MUŠ×PA|\erg nam-til₃-la-ni-še₃ {d}nin-ŋir₂-su₂-ra e₂-ninnu-a giri₁₇\l3 šu\abs he₂-na-še₃-ŋal₂,{d}šul-|MUŠ×PA|\erg
{d}nin-ŋir₂-su₂ ur-saŋ {d}en-lilₓ(E₂)-ra\gen\dat en-mete-na ensi₂ lagaš{ki}-ke₄ dumu en-an-na-tum₂ ensi₂ lagaš{ki}-ka-ke₄ e₂ gal an-ta-sur-ra\gen\abs {d}nin-ŋir₂-su₂-ra mu-na-du₃ kug-sig₁₇ kug-babbar₂-ra\l1 šu\abs mu-na-ni-tag kiri₆ e₂-šag₄-ga\gen\abs mu-na-du₃ pu₂ šeg₁₂ alurₓ(BAHAR₂)-ra\gen\abs mu-na-ni-sig₉-sig₉ ud-ba arad₂-ra-ni du-du saŋŋa {d}nin-ŋir₂-su₂-ka-ke₄ bad₃ da sala₄\gen gu₂-eden-na-ka\gen\abs mu-du₃ e₂\abs igi\abs il₂ eden-na\gen\abs mu\term mu-na-še₂₁ bad₃ kar ma₂-addirₓ(|PAD.DUG.GIŠ.SI|) ŋir₂-su₂{ki}-ka\abs mu-du₃ en\abs zi-šag₄-ŋal₂\abs mu\term mu-na-še₂₁ diŋir-ra-ni {d}šul-|MUŠ×PA|\erg nam-til₃-la-ni-še₃ {d}nin-ŋir₂-su₂-ra e₂-ninnu-a giri₁₇\l3 šu\abs he₂-na-še₃-ŋal₂,nam-til₃-la-ni-še₃
{d}nin-ŋir₂-su₂ ur-saŋ {d}en-lilₓ(E₂)-ra\gen\dat en-mete-na ensi₂ lagaš{ki}-ke₄ dumu en-an-na-tum₂ ensi₂ lagaš{ki}-ka-ke₄ e₂ gal an-ta-sur-ra\gen\abs {d}nin-ŋir₂-su₂-ra mu-na-du₃ kug-sig₁₇ kug-babbar₂-ra\l1 šu\abs mu-na-ni-tag kiri₆ e₂-šag₄-ga\gen\abs mu-na-du₃ pu₂ šeg₁₂ alurₓ(BAHAR₂)-ra\gen\abs mu-na-ni-sig₉-sig₉ ud-ba arad₂-ra-ni du-du saŋŋa {d}nin-ŋir₂-su₂-ka-ke₄ bad₃ da sala₄\gen gu₂-eden-na-ka\gen\abs mu-du₃ e₂\abs igi\abs il₂ eden-na\gen\abs mu\term mu-na-še₂₁ bad₃ kar ma₂-addirₓ(|PAD.DUG.GIŠ.SI|) ŋir₂-su₂{ki}-ka\abs mu-du₃ en\abs zi-šag₄-ŋal₂\abs mu\term mu-na-še₂₁ diŋir-ra-ni {d}šul-|MUŠ×PA|\erg nam-til₃-la-ni-še₃ {d}nin-ŋir₂-su₂-ra e₂-ninnu-a giri₁₇\l3 šu\abs he₂-na-še₃-ŋal₂,{d}nin-ŋir₂-su₂-ra
{d}nin-ŋir₂-su₂ ur-saŋ {d}en-lilₓ(E₂)-ra\gen\dat en-mete-na ensi₂ lagaš{ki}-ke₄ dumu en-an-na-tum₂ ensi₂ lagaš{ki}-ka-ke₄ e₂ gal an-ta-sur-ra\gen\abs {d}nin-ŋir₂-su₂-ra mu-na-du₃ kug-sig₁₇ kug-babbar₂-ra\l1 šu\abs mu-na-ni-tag kiri₆ e₂-šag₄-ga\gen\abs mu-na-du₃ pu₂ šeg₁₂ alurₓ(BAHAR₂)-ra\gen\abs mu-na-ni-sig₉-sig₉ ud-ba arad₂-ra-ni du-du saŋŋa {d}nin-ŋir₂-su₂-ka-ke₄ bad₃ da sala₄\gen gu₂-eden-na-ka\gen\abs mu-du₃ e₂\abs igi\abs il₂ eden-na\gen\abs mu\term mu-na-še₂₁ bad₃ kar ma₂-addirₓ(|PAD.DUG.GIŠ.SI|) ŋir₂-su₂{ki}-ka\abs mu-du₃ en\abs zi-šag₄-ŋal₂\abs mu\term mu-na-še₂₁ diŋir-ra-ni {d}šul-|MUŠ×PA|\erg nam-til₃-la-ni-še₃ {d}nin-ŋir₂-su₂-ra e₂-ninnu-a giri₁₇\l3 šu\abs he₂-na-še₃-ŋal₂,e₂-ninnu-a
{d}nin-ŋir₂-su₂ ur-saŋ {d}en-lilₓ(E₂)-ra\gen\dat en-mete-na ensi₂ lagaš{ki}-ke₄ dumu en-an-na-tum₂ ensi₂ lagaš{ki}-ka-ke₄ e₂ gal an-ta-sur-ra\gen\abs {d}nin-ŋir₂-su₂-ra mu-na-du₃ kug-sig₁₇ kug-babbar₂-ra\l1 šu\abs mu-na-ni-tag kiri₆ e₂-šag₄-ga\gen\abs mu-na-du₃ pu₂ šeg₁₂ alurₓ(BAHAR₂)-ra\gen\abs mu-na-ni-sig₉-sig₉ ud-ba arad₂-ra-ni du-du saŋŋa {d}nin-ŋir₂-su₂-ka-ke₄ bad₃ da sala₄\gen gu₂-eden-na-ka\gen\abs mu-du₃ e₂\abs igi\abs il₂ eden-na\gen\abs mu\term mu-na-še₂₁ bad₃ kar ma₂-addirₓ(|PAD.DUG.GIŠ.SI|) ŋir₂-su₂{ki}-ka\abs mu-du₃ en\abs zi-šag₄-ŋal₂\abs mu\term mu-na-še₂₁ diŋir-ra-ni {d}šul-|MUŠ×PA|\erg nam-til₃-la-ni-še₃ {d}nin-ŋir₂-su₂-ra e₂-ninnu-a giri₁₇\l3 šu\abs he₂-na-še₃-ŋal₂,giri₁₇\l3 šu\abs he₂-na-še₃-ŋal₂
